trapscap1
parameters 49
# exponents ... coefficient
	  0   0   0   1   0   0    3.22187e-02 
	  0   0   1   0   0   0    4.22272e-02 
	  0   0   0   0   0   1    1.42261e-02 
	  0   1   0   0   0   0    -4.95784e-02 
	  0   0   0   0   1   0    1.07228e-01 
	  0   0   0   0   0   0    1.10888e-01 
	  1   0   0   0   0   0    3.00010e-02 
	  2   0   0   0   0   0    1.90600e-02 
	  0   0   1   0   3   0    -5.36157e-03 
	  0   0   0   1   1   0    -2.48509e-02 
	  0   0   0   3   0   1    -1.08421e-03 
	  0   0   0   2   0   0    2.09256e-02 
	  0   0   0   0   2   0    5.52858e-02 
	  1   1   0   2   0   0    1.23431e-02 
	  0   1   0   2   0   1    1.66391e-03 
	  2   0   0   2   0   0    -7.25612e-03 
	  0   0   2   2   0   0    -9.55884e-03 
	  0   2   0   2   0   0    -1.83554e-02 
	  0   0   0   0   2   1    -2.15923e-03 
	  0   1   0   0   1   0    3.49176e-02 
	  0   1   1   0   0   0    6.94724e-03 
	  0   1   0   1   0   0    -3.10349e-02 
	  0   1   1   1   0   0    2.55151e-02 
	  0   0   0   1   2   0    -4.39801e-02 
	  0   0   1   1   1   0    -2.17912e-02 
	  0   0   1   1   0   0    4.50181e-02 
	  1   0   0   0   2   0    7.45517e-03 
	  0   0   1   3   0   0    -9.86991e-03 
	  0   1   0   0   2   0    -3.32152e-02 
	  3   0   0   0   0   0    -6.45345e-03 
	  0   1   1   1   1   0    -4.56176e-02 
	  1   0   0   1   0   2    3.70900e-03 
	  1   0   1   1   0   1    7.06102e-03 
	  0   1   2   1   0   0    -2.18543e-02 
	  1   0   0   0   1   0    -3.10305e-03 
	  0   0   0   2   0   2    -1.49106e-03 
	  0   0   0   0   3   0    -2.95296e-02 
	  0   0   0   1   3   0    2.21999e-02 
pectmin1
parameters 70
# exponents ... coefficient
	  0   0   0   0   0   0    1.11982e-01 
	  0   1   0   0   0   0    7.93944e-02 
	  1   0   0   1   0   0    -7.95376e-03 
	  0   0   0   2   0   2    -1.48064e-02 
	  0   0   1   2   0   0    -9.89468e-03 
	  0   1   0   1   0   0    -1.18807e-02 
	  0   1   1   0   0   0    5.16699e-03 
	  1   0   0   0   0   0    -1.91352e-02 
	  0   1   0   0   1   1    1.81575e-03 
	  0   0   1   1   0   1    1.64737e-02 
	  0   0   0   4   0   0    1.37465e-03 
	  0   0   0   3   1   0    2.59063e-03 
	  0   0   0   2   1   1    2.55059e-02 
	  0   0   0   0   2   0    2.95569e-02 
	  0   0   0   1   1   1    8.14242e-03 
	  0   0   0   1   0   2    5.00550e-02 
	  0   0   0   0   3   0    9.64957e-04 
	  0   0   2   0   0   0    7.18840e-03 
